,t1,t4,t5,t6,t1n,t4n,t5n,t6n,x,y
5829,-78.99,-82.65,-66.76,-75.98,-82.67,-80.96,-72.91,-70.71,3.2,5.5
5830,-79.0,-82.59,-66.87,-76.08,-83.84,-82.81,-67.58,-70.5,3.1,5.5
5831,-79.0,-82.59,-66.87,-76.08,-71.64,-87.18,-66.75,-77.4,3.1,5.5
5832,-79.0,-82.59,-66.87,-76.08,-80.17,-79.33,-56.4,-72.78,3.1,5.5
5833,-79.1,-82.76,-66.12,-76.01,-80.74,-79.54,-66.71,-82.7,3.2,5.6
5834,-78.99,-82.65,-66.76,-75.98,-86.55,-79.1,-65.19,-78.48,3.2,5.5
5835,-79.11,-82.7,-66.25,-76.11,-77.22,-84.57,-69.47,-79.05,3.1,5.6
5836,-79.32,-82.97,-64.62,-76.07,-83.16,-82.51,-62.99,-81.23,3.2,5.8
5837,-79.32,-82.97,-64.62,-76.07,-84.42,-79.21,-57.36,-73.7,3.2,5.8
5838,-79.22,-82.81,-65.57,-76.15,-75.8,-86.7,-64.66,-77.95,3.1,5.7
5839,-79.32,-82.97,-64.62,-76.07,-100,-100,-67.2,-75.31,3.2,5.8
5840,-79.22,-82.81,-65.57,-76.15,-82.59,-89.95,-62.43,-72.34,3.1,5.7
5841,-79.33,-82.92,-64.82,-76.17,-78.76,-100,-67.73,-75.83,3.1,5.8
5842,-79.33,-82.92,-64.82,-76.17,-78.9,-74.83,-69.32,-81.25,3.1,5.8
5843,-79.22,-82.75,-65.8,-76.25,-81.65,-84.14,-60.5,-81.77,3.0,5.7
5844,-78.99,-82.65,-66.76,-75.98,-84.87,-81.71,-55.65,-100,3.2,5.5
5845,-78.88,-82.48,-67.44,-76.04,-93.2,-83.14,-100,-75.7,3.1,5.4
5846,-78.77,-82.37,-67.97,-76.0,-71.41,-77.37,-100,-80.82,3.1,5.3
5847,-78.88,-82.48,-67.44,-76.04,-71.78,-92.18,-74.22,-73.85,3.1,5.4
5848,-78.99,-82.65,-66.76,-75.98,-75.51,-84.09,-63.66,-75.28,3.2,5.5
5849,-79.21,-82.87,-65.41,-76.04,-71.38,-84.21,-62.17,-71.08,3.2,5.7
5850,-79.11,-82.7,-66.25,-76.11,-84.32,-83.17,-100,-71.77,3.1,5.6
5851,-79.22,-82.81,-65.57,-76.15,-77.33,-86.05,-69.26,-84.26,3.1,5.7
5852,-79.44,-82.97,-64.35,-76.31,-79.65,-86.67,-61.02,-80.61,3.0,5.9
5853,-79.44,-82.97,-64.35,-76.31,-82.63,-82.45,-65.79,-75.37,3.0,5.9
5854,-79.55,-83.02,-64.06,-76.45,-100,-78.18,-63.11,-70.15,2.9,6.0
5855,-79.33,-82.86,-65.11,-76.28,-70.84,-79.54,-63.77,-85.93,3.0,5.8
5856,-79.45,-82.86,-65.24,-76.54,-87.92,-83.24,-79.0,-88.24,2.8,5.9
5857,-79.45,-82.91,-64.77,-76.42,-78.83,-84.81,-67.34,-87.27,2.9,5.9
5858,-79.44,-82.97,-64.35,-76.31,-80.13,-90.01,-62.41,-71.58,3.0,5.9
5859,-79.55,-83.02,-64.06,-76.45,-100,-77.22,-66.32,-71.86,2.9,6.0
5860,-79.75,-83.29,-61.69,-76.37,-83.71,-72.78,-56.99,-70.96,3.0,6.2
5861,-79.75,-83.29,-61.69,-76.37,-88.1,-86.92,-63.56,-77.88,3.0,6.2
5862,-79.85,-83.34,-61.81,-76.5,-100,-80.81,-61.56,-100,2.9,6.3
5863,-79.74,-83.34,-60.87,-76.26,-80.36,-76.6,-100,-70.07,3.1,6.2
5864,-79.74,-83.34,-60.87,-76.26,-96.26,-83.22,-60.14,-79.96,3.1,6.2
5865,-79.74,-83.44,-59.79,-76.04,-69.51,-100,-67.77,-74.11,3.3,6.2
5866,-79.74,-83.44,-59.79,-76.04,-83.97,-100,-65.61,-81.11,3.3,6.2
5867,-79.84,-83.49,-58.52,-76.16,-73.84,-100,-64.67,-73.29,3.2,6.3
5868,-79.74,-83.44,-59.79,-76.04,-100,-85.03,-65.43,-73.9,3.3,6.2
5869,-79.74,-83.39,-60.19,-76.15,-100,-88.33,-69.08,-73.22,3.2,6.2
5870,-79.53,-83.24,-62.55,-76.01,-84.64,-86.57,-55.41,-75.08,3.3,6.0
5871,-79.64,-83.34,-61.3,-76.03,-80.81,-83.72,-100,-76.98,3.3,6.1
5872,-79.64,-83.34,-61.3,-76.03,-75.46,-72.81,-53.51,-81.45,3.3,6.1
5873,-79.74,-83.44,-59.79,-76.04,-76.22,-88.78,-54.38,-66.34,3.3,6.2
5874,-79.74,-83.44,-59.79,-76.04,-80.11,-85.78,-58.72,-75.68,3.3,6.2
5875,-79.84,-83.49,-58.52,-76.16,-100,-86.22,-64.29,-74.74,3.2,6.3
5876,-79.94,-83.54,-58.2,-76.28,-80.22,-83.34,-60.54,-65.98,3.1,6.4
5877,-79.84,-83.49,-58.52,-76.16,-74.5,-78.83,-100,-79.97,3.2,6.3
5878,-79.65,-83.18,-62.64,-76.35,-73.91,-81.79,-73.53,-78.02,3.0,6.1
5879,-79.64,-83.23,-62.04,-76.24,-74.28,-87.52,-58.98,-80.56,3.1,6.1
5880,-79.53,-83.18,-62.73,-76.12,-84.71,-84.9,-66.96,-72.37,3.2,6.0
5881,-79.32,-82.97,-64.62,-76.07,-91.95,-77.49,-61.93,-66.92,3.2,5.8
5882,-79.21,-82.93,-65.32,-75.94,-88.28,-75.17,-62.06,-75.12,3.3,5.7
5883,-79.32,-82.97,-64.62,-76.07,-75.08,-78.33,-64.2,-82.93,3.2,5.8
5884,-79.32,-83.03,-64.52,-75.97,-77.85,-81.42,-72.84,-74.85,3.3,5.8
5885,-79.43,-83.08,-63.74,-76.1,-100,-100,-70.34,-68.61,3.2,5.9
5886,-79.53,-83.24,-62.55,-76.01,-71.13,-87.91,-100,-78.54,3.3,6.0
5887,-79.64,-83.29,-61.56,-76.13,-79.07,-68.51,-55.93,-78.46,3.2,6.1
5888,-79.84,-83.54,-57.85,-76.05,-84.25,-86.42,-62.39,-71.18,3.3,6.3
5889,-79.84,-83.54,-57.85,-76.05,-89.29,-87.4,-59.65,-66.78,3.3,6.3
5890,-79.74,-83.44,-59.79,-76.04,-79.16,-96.33,-50.11,-69.31,3.3,6.2
5891,-79.74,-83.44,-59.79,-76.04,-82.72,-77.88,-60.64,-69.71,3.3,6.2
5892,-79.74,-83.44,-59.79,-76.04,-77.8,-100,-100,-80.05,3.3,6.2
5893,-79.64,-83.34,-61.3,-76.03,-82.41,-80.15,-65.56,-75.99,3.3,6.1
5894,-79.53,-83.18,-62.73,-76.12,-100,-81.05,-48.24,-69.14,3.2,6.0
5895,-79.64,-83.29,-61.56,-76.13,-77.13,-100,-55.64,-74.9,3.2,6.1
5896,-79.64,-83.34,-61.3,-76.03,-75.03,-69.32,-59.01,-75.8,3.3,6.1
5897,-79.84,-83.44,-59.57,-76.27,-100,-85.19,-100,-67.5,3.1,6.3
5898,-80.03,-83.69,-54.25,-76.17,-86.89,-77.74,-48.91,-82.27,3.2,6.5
5899,-79.94,-83.54,-58.2,-76.28,-83.12,-77.12,-63.49,-100,3.1,6.4
5900,-79.84,-83.44,-59.57,-76.27,-76.15,-100,-62.8,-100,3.1,6.3
5901,-79.94,-83.54,-58.2,-76.28,-77.32,-85.72,-57.85,-100,3.1,6.4
5902,-79.94,-83.54,-58.2,-76.28,-75.63,-85.3,-69.13,-69.83,3.1,6.4
5903,-79.85,-83.39,-60.71,-76.38,-73.84,-85.32,-58.63,-100,3.0,6.3
5904,-79.74,-83.34,-60.87,-76.26,-85.12,-85.48,-66.24,-75.91,3.1,6.2
5905,-79.64,-83.23,-62.04,-76.24,-84.54,-89.57,-61.38,-77.73,3.1,6.1
5906,-79.53,-83.18,-62.73,-76.12,-72.97,-100,-65.04,-66.86,3.2,6.0
5907,-79.43,-83.14,-63.6,-75.99,-76.42,-76.32,-68.0,-79.14,3.3,5.9
5908,-79.32,-83.03,-64.52,-75.97,-82.4,-80.13,-62.98,-100,3.3,5.8
5909,-79.54,-83.13,-63.07,-76.22,-78.53,-75.77,-61.57,-78.53,3.1,6.0
5910,-79.54,-83.07,-63.53,-76.33,-78.98,-83.21,-61.15,-75.14,3.0,6.0
5911,-79.54,-83.07,-63.53,-76.33,-87.92,-81.73,-57.49,-69.35,3.0,6.0
5912,-79.55,-83.02,-64.06,-76.45,-77.47,-81.63,-64.15,-87.21,2.9,6.0
5913,-79.57,-82.92,-65.19,-76.69,-77.36,-87.82,-64.54,-79.54,2.7,6.0
5914,-79.55,-83.02,-64.06,-76.45,-76.52,-82.32,-64.46,-69.0,2.9,6.0
5915,-79.55,-83.02,-64.06,-76.45,-86.66,-83.5,-100,-100,2.9,6.0
5916,-79.54,-83.07,-63.53,-76.33,-82.28,-94.6,-70.02,-79.81,3.0,6.0
5917,-79.44,-82.97,-64.35,-76.31,-87.77,-85.62,-75.85,-81.99,3.0,5.9
5918,-79.55,-83.02,-64.06,-76.45,-100,-83.61,-100,-80.77,2.9,6.0
5919,-79.45,-82.86,-65.24,-76.54,-79.8,-85.11,-65.88,-75.02,2.8,5.9
5920,-79.45,-82.86,-65.24,-76.54,-81.48,-80.32,-67.2,-81.56,2.8,5.9
5921,-79.48,-82.76,-66.21,-76.78,-81.2,-88.66,-62.43,-63.75,2.6,5.9
5922,-79.36,-82.69,-66.25,-76.62,-83.73,-82.2,-65.59,-79.33,2.7,5.8
5923,-79.27,-82.53,-67.13,-76.7,-100,-86.32,-64.18,-100,2.6,5.7
5924,-79.24,-82.64,-66.41,-76.47,-79.27,-78.61,-72.24,-80.6,2.8,5.7
5925,-79.12,-82.58,-66.67,-76.32,-85.93,-88.18,-67.96,-77.16,2.9,5.6
5926,-79.12,-82.58,-66.67,-76.32,-81.98,-77.82,-100,-80.66,2.9,5.6
5927,-79.02,-82.41,-67.46,-76.39,-82.78,-87.38,-60.84,-75.52,2.8,5.5
5928,-79.02,-82.41,-67.46,-76.39,-74.49,-79.73,-69.04,-100,2.8,5.5
5929,-79.0,-82.53,-67.03,-76.18,-86.99,-83.33,-66.74,-72.8,3.0,5.5
5930,-78.9,-82.35,-67.75,-76.24,-73.75,-83.79,-69.26,-74.55,2.9,5.4
5931,-78.79,-82.17,-68.41,-76.3,-76.79,-86.65,-100,-74.26,2.8,5.3
5932,-78.78,-82.24,-68.23,-76.2,-80.95,-88.24,-58.84,-83.43,2.9,5.3
5933,-78.91,-82.29,-67.95,-76.35,-70.59,-82.45,-67.17,-75.04,2.8,5.4
5934,-79.0,-82.53,-67.03,-76.18,-81.56,-83.39,-63.98,-76.16,3.0,5.5
5935,-79.11,-82.7,-66.25,-76.11,-77.87,-100,-62.36,-79.66,3.1,5.6
5936,-79.21,-82.87,-65.41,-76.04,-83.31,-80.86,-69.02,-77.96,3.2,5.7
5937,-79.32,-82.97,-64.62,-76.07,-80.09,-83.22,-69.12,-74.15,3.2,5.8
5938,-78.99,-82.72,-66.7,-75.89,-83.25,-100,-100,-81.08,3.3,5.5
5939,-79.21,-82.87,-65.41,-76.04,-83.14,-82.72,-64.47,-100,3.2,5.7
5940,-79.33,-82.92,-64.82,-76.17,-75.1,-81.19,-65.64,-78.31,3.1,5.8
5941,-79.43,-83.08,-63.74,-76.1,-83.1,-100,-60.59,-84.33,3.2,5.9
5942,-79.54,-83.13,-63.07,-76.22,-74.51,-81.6,-100,-76.1,3.1,6.0
5943,-79.43,-83.14,-63.6,-75.99,-100,-100,-67.71,-80.36,3.3,5.9
5944,-79.21,-82.87,-65.41,-76.04,-74.03,-84.35,-66.9,-70.54,3.2,5.7
5945,-79.43,-83.08,-63.74,-76.1,-77.9,-83.9,-60.47,-74.3,3.2,5.9
5946,-79.21,-82.87,-65.41,-76.04,-74.03,-93.67,-64.78,-79.74,3.2,5.7
5947,-79.32,-82.97,-64.62,-76.07,-70.71,-74.17,-66.53,-77.53,3.2,5.8
5948,-79.32,-82.97,-64.62,-76.07,-80.31,-87.59,-61.38,-79.06,3.2,5.8
5949,-79.43,-83.02,-64.0,-76.2,-79.11,-73.21,-65.98,-84.3,3.1,5.9
5950,-79.44,-82.97,-64.35,-76.31,-82.5,-82.62,-100,-70.44,3.0,5.9
5951,-79.45,-82.86,-65.24,-76.54,-78.95,-80.45,-67.2,-74.5,2.8,5.9
5952,-79.35,-82.75,-65.83,-76.51,-82.59,-84.43,-67.39,-74.46,2.8,5.8
5953,-79.34,-82.8,-65.45,-76.39,-74.8,-76.79,-69.91,-73.06,2.9,5.8
5954,-79.24,-82.64,-66.41,-76.47,-75.52,-81.15,-68.45,-79.68,2.8,5.7
5955,-79.36,-82.69,-66.25,-76.62,-81.03,-82.18,-60.15,-78.75,2.7,5.8
5956,-79.37,-82.64,-66.67,-76.74,-82.57,-82.96,-65.95,-100,2.6,5.8
5957,-79.49,-82.71,-66.7,-76.91,-83.33,-82.88,-63.82,-79.83,2.5,5.9
5958,-79.3,-82.42,-67.89,-76.95,-79.82,-83.94,-63.65,-76.14,2.4,5.7
5959,-79.39,-82.59,-67.1,-76.87,-87.24,-80.95,-64.77,-78.74,2.5,5.8
5960,-79.28,-82.47,-67.51,-76.83,-79.77,-80.63,-64.81,-75.18,2.5,5.7
5961,-79.17,-82.36,-67.91,-76.78,-100,-100,-58.39,-74.32,2.5,5.6
5962,-79.37,-82.64,-66.67,-76.74,-91.85,-84.8,-70.33,-100,2.6,5.8
5963,-79.49,-82.71,-66.7,-76.91,-77.95,-100,-70.16,-76.31,2.5,5.9
5964,-79.51,-82.66,-67.18,-77.04,-100,-87.36,-73.38,-78.57,2.4,5.9
5965,-79.61,-82.78,-66.84,-77.07,-81.45,-79.51,-67.74,-75.34,2.4,6.0
5966,-79.49,-82.71,-66.7,-76.91,-83.45,-81.95,-63.31,-76.07,2.5,5.9
5967,-79.28,-82.47,-67.51,-76.83,-100,-93.18,-63.45,-86.98,2.5,5.7
5968,-79.32,-82.37,-68.27,-77.08,-88.29,-80.13,-61.59,-81.46,2.3,5.7
5969,-79.34,-82.33,-68.64,-77.21,-87.03,-100,-100,-75.19,2.2,5.7
5970,-79.42,-82.49,-67.95,-77.13,-79.07,-88.46,-69.55,-85.91,2.3,5.8
5971,-79.32,-82.37,-68.27,-77.08,-72.48,-82.75,-67.03,-77.99,2.3,5.7
5972,-79.42,-82.49,-67.95,-77.13,-83.15,-86.68,-100,-72.19,2.3,5.8
5973,-79.32,-82.37,-68.27,-77.08,-82.03,-75.32,-76.51,-71.8,2.3,5.7
5974,-79.39,-82.59,-67.1,-76.87,-80.67,-88.46,-72.37,-70.59,2.5,5.8
5975,-79.3,-82.42,-67.89,-76.95,-100,-78.7,-78.91,-87.54,2.4,5.7
5976,-79.12,-82.08,-69.24,-77.09,-77.91,-100,-70.04,-100,2.2,5.5
5977,-79.12,-82.08,-69.24,-77.09,-78.06,-80.12,-70.38,-77.57,2.2,5.5
5978,-78.95,-81.72,-70.36,-77.2,-75.34,-84.88,-69.01,-82.14,2.0,5.3
5979,-78.82,-81.64,-70.37,-77.01,-76.79,-84.39,-68.34,-100,2.1,5.2
5980,-78.9,-81.82,-69.83,-76.96,-69.91,-82.87,-62.39,-79.05,2.2,5.3
5981,-78.88,-81.88,-69.57,-76.85,-76.7,-87.15,-74.12,-82.18,2.3,5.3
5982,-78.53,-81.49,-70.51,-76.64,-89.5,-87.44,-68.6,-78.35,2.3,5.0
5983,-78.38,-81.42,-70.63,-76.47,-100,-85.62,-66.15,-80.21,2.4,4.9
5984,-78.38,-81.42,-70.63,-76.47,-79.47,-76.19,-71.02,-75.12,2.4,4.9
5985,-78.41,-81.36,-70.8,-76.57,-100,-83.6,-100,-88.75,2.3,4.9
5986,-78.31,-81.16,-71.26,-76.59,-74.01,-90.13,-73.08,-72.14,2.2,4.8
5987,-78.44,-81.29,-70.99,-76.67,-80.06,-80.47,-74.15,-69.03,2.2,4.9
5988,-78.56,-81.43,-70.71,-76.74,-70.66,-87.42,-73.82,-74.55,2.2,5.0
5989,-78.76,-81.75,-69.89,-76.78,-76.62,-81.88,-71.31,-73.91,2.3,5.2
5990,-78.65,-81.62,-70.2,-76.71,-72.3,-100,-74.43,-72.34,2.3,5.1
5991,-78.97,-82.06,-68.97,-76.79,-85.36,-71.67,-68.1,-72.78,2.4,5.4
5992,-78.88,-81.88,-69.57,-76.85,-78.74,-91.89,-64.58,-82.15,2.3,5.3
5993,-78.86,-81.93,-69.32,-76.73,-73.86,-100,-76.17,-80.63,2.4,5.3
5994,-78.84,-81.99,-69.07,-76.62,-84.97,-100,-79.01,-77.09,2.5,5.3
5995,-78.97,-82.06,-68.97,-76.79,-85.22,-77.58,-76.76,-100,2.4,5.4
5996,-78.97,-82.06,-68.97,-76.79,-77.8,-100,-60.16,-79.36,2.4,5.4
5997,-79.08,-82.18,-68.61,-76.85,-82.98,-79.88,-70.98,-79.41,2.4,5.5
5998,-79.19,-82.3,-68.25,-76.9,-78.72,-95.95,-100,-77.69,2.4,5.6
5999,-79.19,-82.3,-68.25,-76.9,-84.02,-85.09,-72.38,-71.4,2.4,5.6
6000,-79.19,-82.3,-68.25,-76.9,-83.95,-78.3,-61.6,-69.16,2.4,5.6
6001,-79.27,-82.53,-67.13,-76.7,-80.71,-74.32,-60.73,-80.19,2.6,5.7
6002,-79.16,-82.41,-67.57,-76.66,-85.56,-74.03,-63.55,-76.32,2.6,5.6
6003,-79.05,-82.29,-68.01,-76.61,-78.13,-86.36,-75.89,-74.96,2.6,5.5
6004,-79.05,-82.29,-68.01,-76.61,-77.32,-78.43,-64.77,-73.9,2.6,5.5
6005,-79.02,-82.41,-67.46,-76.39,-88.16,-78.63,-51.58,-79.89,2.8,5.5
6006,-79.02,-82.41,-67.46,-76.39,-78.18,-83.81,-100,-77.93,2.8,5.5
6007,-79.45,-82.86,-65.24,-76.54,-73.44,-89.3,-65.2,-81.96,2.8,5.9
6008,-79.75,-83.29,-61.69,-76.37,-69.94,-83.86,-59.67,-67.61,3.0,6.2
6009,-79.54,-83.13,-63.07,-76.22,-79.66,-88.12,-100,-83.9,3.1,6.0
6010,-79.54,-83.07,-63.53,-76.33,-78.22,-77.85,-61.61,-77.63,3.0,6.0
6011,-79.54,-83.07,-63.53,-76.33,-83.38,-91.7,-57.3,-76.53,3.0,6.0
6012,-79.65,-83.18,-62.64,-76.35,-74.36,-87.61,-100,-81.86,3.0,6.1
6013,-79.84,-83.44,-59.57,-76.27,-78.88,-86.65,-55.1,-76.19,3.1,6.3
6014,-79.94,-83.54,-58.2,-76.28,-80.04,-82.5,-54.76,-77.37,3.1,6.4
6015,-79.94,-83.54,-58.2,-76.28,-78.4,-84.96,-67.59,-68.46,3.1,6.4
6016,-79.84,-83.49,-58.52,-76.16,-79.23,-88.55,-55.3,-66.08,3.2,6.3
6017,-79.94,-83.64,-55.17,-76.06,-100,-77.39,-48.2,-78.38,3.3,6.4
6018,-80.03,-83.69,-54.25,-76.17,-86.14,-94.97,-100,-81.77,3.2,6.5
6019,-80.13,-83.84,-45.42,-76.07,-90.39,-75.61,-53.2,-76.97,3.3,6.6
6020,-80.03,-83.69,-54.25,-76.17,-84.32,-80.71,-59.19,-69.32,3.2,6.5
6021,-80.13,-83.79,-52.98,-76.18,-81.61,-100,-50.42,-69.03,3.2,6.6
6022,-80.13,-83.84,-45.42,-76.07,-71.61,-86.01,-47.68,-78.1,3.3,6.6
6023,-80.03,-83.74,-50.96,-76.07,-86.76,-81.53,-36.11,-72.49,3.3,6.5
6024,-79.94,-83.59,-56.5,-76.17,-87.68,-80.49,-53.28,-100,3.2,6.4
6025,-80.03,-83.74,-50.96,-76.07,-82.95,-85.05,-55.31,-76.45,3.3,6.5
6026,-79.84,-83.54,-57.85,-76.05,-100,-100,-52.78,-100,3.3,6.3
6027,-79.94,-83.59,-56.5,-76.17,-81.35,-100,-57.14,-81.8,3.2,6.4
6028,-79.74,-83.39,-60.19,-76.15,-76.67,-85.12,-56.07,-100,3.2,6.2
6029,-79.74,-83.44,-59.79,-76.04,-72.57,-88.1,-56.04,-73.89,3.3,6.2
6030,-79.74,-83.44,-59.79,-76.04,-75.89,-92.4,-59.8,-74.54,3.3,6.2
6031,-79.74,-83.44,-59.79,-76.04,-76.64,-83.72,-57.92,-79.81,3.3,6.2
6032,-79.74,-83.39,-60.19,-76.15,-76.15,-96.64,-100,-100,3.2,6.2
6033,-79.74,-83.39,-60.19,-76.15,-100,-88.4,-62.27,-87.78,3.2,6.2
6034,-79.84,-83.54,-57.85,-76.05,-85.45,-82.39,-64.52,-88.41,3.3,6.3
6035,-79.74,-83.44,-59.79,-76.04,-83.09,-85.71,-57.67,-76.99,3.3,6.2
6036,-79.74,-83.44,-59.79,-76.04,-76.47,-100,-51.18,-74.17,3.3,6.2
6037,-80.04,-83.64,-57.01,-76.29,-84.56,-88.94,-100,-75.91,3.1,6.5
6038,-80.13,-83.74,-56.5,-76.29,-82.45,-100,-100,-73.15,3.1,6.6
6039,-80.14,-83.7,-58.81,-76.4,-80.08,-86.67,-63.07,-74.69,3.0,6.6
6040,-80.14,-83.7,-58.81,-76.4,-79.4,-84.47,-58.39,-75.69,3.0,6.6
6041,-80.04,-83.6,-59.08,-76.4,-80.5,-73.68,-100,-80.94,3.0,6.5
6042,-80.04,-83.6,-59.08,-76.4,-81.11,-100,-63.72,-79.59,3.0,6.5
6043,-80.05,-83.55,-60.71,-76.52,-80.29,-81.14,-58.4,-81.25,2.9,6.5
6044,-79.96,-83.4,-62.35,-76.63,-83.83,-76.64,-61.01,-100,2.8,6.4
6045,-79.94,-83.49,-59.79,-76.39,-85.24,-86.42,-67.22,-67.2,3.0,6.4
6046,-79.94,-83.49,-59.79,-76.39,-73.92,-80.82,-75.86,-71.39,3.0,6.4
6047,-80.04,-83.64,-57.01,-76.29,-74.21,-88.76,-56.98,-76.86,3.1,6.5
6048,-80.03,-83.69,-54.25,-76.17,-80.05,-81.95,-53.21,-84.49,3.2,6.5
6049,-80.03,-83.69,-54.25,-76.17,-83.22,-78.76,-49.78,-72.81,3.2,6.5
6050,-80.04,-83.64,-57.01,-76.29,-72.08,-82.07,-62.69,-82.86,3.1,6.5
6051,-80.13,-83.79,-52.98,-76.18,-73.3,-82.46,-54.4,-68.52,3.2,6.6
6052,-80.13,-83.79,-52.98,-76.18,-81.2,-83.53,-51.95,-100,3.2,6.6
6053,-80.13,-83.84,-45.42,-76.07,-78.83,-80.0,-48.32,-81.96,3.3,6.6
6054,-80.03,-83.69,-54.25,-76.17,-80.29,-81.45,-100,-82.64,3.2,6.5
6055,-79.94,-83.49,-59.79,-76.39,-72.07,-82.92,-61.87,-77.62,3.0,6.4
6056,-79.94,-83.59,-56.5,-76.17,-83.81,-82.89,-65.19,-81.94,3.2,6.4
6057,-79.94,-83.64,-55.17,-76.06,-73.03,-85.94,-55.69,-77.86,3.3,6.4
6058,-79.94,-83.64,-55.17,-76.06,-73.31,-100,-55.93,-87.47,3.3,6.4
6059,-79.94,-83.59,-56.5,-76.17,-86.47,-81.12,-54.35,-72.58,3.2,6.4
6060,-79.94,-83.59,-56.5,-76.17,-83.09,-85.43,-57.92,-82.79,3.2,6.4
6061,-79.74,-83.39,-60.19,-76.15,-76.4,-77.46,-63.18,-72.32,3.2,6.2
6062,-79.74,-83.39,-60.19,-76.15,-85.79,-81.59,-56.07,-79.13,3.2,6.2
6063,-79.84,-83.54,-57.85,-76.05,-81.26,-83.6,-65.04,-76.72,3.3,6.3
6064,-79.74,-83.34,-60.87,-76.26,-81.8,-84.21,-100,-77.48,3.1,6.2
6065,-79.64,-83.23,-62.04,-76.24,-81.46,-81.91,-100,-100,3.1,6.1
6066,-79.53,-83.18,-62.73,-76.12,-83.92,-84.55,-63.82,-70.09,3.2,6.0
6067,-79.32,-83.03,-64.52,-75.97,-100,-99.61,-62.11,-70.89,3.3,5.8
6068,-79.32,-83.03,-64.52,-75.97,-85.77,-77.31,-64.57,-71.04,3.3,5.8
6069,-79.43,-83.14,-63.6,-75.99,-78.33,-100,-66.09,-76.05,3.3,5.9
6070,-79.43,-83.14,-63.6,-75.99,-77.93,-100,-55.72,-68.32,3.3,5.9
6071,-79.43,-83.08,-63.74,-76.1,-84.23,-76.02,-63.67,-75.61,3.2,5.9
6072,-79.53,-83.24,-62.55,-76.01,-77.55,-85.36,-62.21,-70.56,3.3,6.0
6073,-79.43,-83.14,-63.6,-75.99,-77.69,-81.28,-55.3,-74.09,3.3,5.9
6074,-79.43,-83.14,-63.6,-75.99,-84.83,-82.59,-63.95,-81.51,3.3,5.9
6075,-79.43,-83.14,-63.6,-75.99,-76.98,-82.15,-63.64,-86.83,3.3,5.9
6076,-79.43,-83.14,-63.6,-75.99,-76.81,-76.3,-54.97,-80.76,3.3,5.9
6077,-79.43,-83.08,-63.74,-76.1,-81.43,-83.52,-62.35,-81.12,3.2,5.9
6078,-79.32,-83.03,-64.52,-75.97,-87.45,-88.17,-71.12,-69.38,3.3,5.8
6079,-79.32,-82.97,-64.62,-76.07,-81.17,-100,-100,-78.38,3.2,5.8
6080,-79.21,-82.87,-65.41,-76.04,-73.57,-81.3,-71.98,-71.1,3.2,5.7
6081,-79.32,-82.97,-64.62,-76.07,-80.1,-100,-62.45,-68.1,3.2,5.8
6082,-79.32,-82.97,-64.62,-76.07,-78.59,-100,-69.67,-71.86,3.2,5.8
6083,-79.43,-83.02,-64.0,-76.2,-72.02,-81.72,-61.8,-83.1,3.1,5.9
6084,-79.54,-83.13,-63.07,-76.22,-71.61,-86.03,-60.75,-73.54,3.1,6.0
6085,-79.45,-82.91,-64.77,-76.42,-84.28,-87.14,-62.87,-74.16,2.9,5.9
6086,-79.45,-82.91,-64.77,-76.42,-81.38,-93.26,-66.61,-71.56,2.9,5.9
6087,-79.23,-82.69,-66.08,-76.36,-77.22,-87.07,-65.26,-77.18,2.9,5.7
6088,-79.45,-82.91,-64.77,-76.42,-75.43,-85.0,-61.74,-74.01,2.9,5.9
6089,-79.33,-82.86,-65.11,-76.28,-87.8,-87.38,-59.55,-73.44,3.0,5.8
6090,-79.33,-82.92,-64.82,-76.17,-80.95,-78.33,-63.92,-76.02,3.1,5.8
6091,-79.22,-82.75,-65.8,-76.25,-87.11,-77.35,-71.04,-87.47,3.0,5.7
6092,-79.22,-82.75,-65.8,-76.25,-71.79,-79.66,-67.94,-77.68,3.0,5.7
6093,-79.21,-82.87,-65.41,-76.04,-77.29,-83.33,-61.5,-66.88,3.2,5.7
6094,-79.11,-82.64,-66.44,-76.22,-80.39,-81.22,-71.77,-67.92,3.0,5.6
6095,-79.1,-82.76,-66.12,-76.01,-76.13,-83.4,-100,-70.06,3.2,5.6
6096,-78.99,-82.72,-66.7,-75.89,-80.75,-89.94,-72.66,-72.04,3.3,5.5
6097,-78.99,-82.72,-66.7,-75.89,-69.5,-85.34,-66.87,-75.68,3.3,5.5
6098,-78.99,-82.72,-66.7,-75.89,-77.86,-81.67,-73.65,-86.37,3.3,5.5
6099,-79.1,-82.82,-66.05,-75.92,-78.68,-82.39,-65.42,-68.6,3.3,5.6
6100,-79.1,-82.82,-66.05,-75.92,-75.0,-84.74,-65.93,-68.44,3.3,5.6
6101,-79.1,-82.82,-66.05,-75.92,-90.15,-85.09,-65.45,-73.94,3.3,5.6
6102,-79.1,-82.82,-66.05,-75.92,-87.0,-100,-63.86,-70.83,3.3,5.6
6103,-78.99,-82.65,-66.76,-75.98,-78.09,-88.59,-71.44,-100,3.2,5.5
6104,-78.99,-82.65,-66.76,-75.98,-81.04,-83.62,-58.97,-74.96,3.2,5.5
6105,-78.88,-82.61,-67.3,-75.85,-83.88,-100,-62.0,-69.5,3.3,5.4
6106,-78.88,-82.61,-67.3,-75.85,-82.51,-80.01,-68.46,-74.69,3.3,5.4
